Date,Open,High,Low,Close,Volume
2017-01-03,161.58279325951148,162.6399512884271,160.1280686992786,160.87802124023438,2509300
2017-01-04,160.8599247825454,161.64601336352356,160.48043326803327,161.12196350097656,1542000
2017-01-05,161.0677298058909,161.8628627188299,159.82986371046653,160.57078552246094,1447800
2017-01-06,160.19130526748978,161.37497423404565,158.84501675985175,161.0406494140625,1625000
2017-01-09,161.16710476596134,161.17614913995544,160.1099470453116,160.17320251464844,1622600
2017-01-10,160.25454610218577,160.37201268661568,159.30581041270506,159.54977416992188,2030100
2017-01-11,159.5949544020219,161.23941764532535,159.37809619741978,160.73342895507812,1579600
2017-01-12,159.9021711978792,160.56176265967218,158.79983270712447,160.32684326171875,1321800
2017-01-13,160.4533396872597,160.75151456815655,159.77567326353744,160.2816619873047,1265500
2017-01-17,159.92924995293498,160.54366079254618,159.25158363957507,160.16416931152344,1557500
2017-01-18,160.7424352638292,162.1339177389882,160.27259657222874,161.27554321289062,1804600
2017-01-19,161.96225287729126,162.45921094341165,160.61595080492089,161.4472198486328,1464400
2017-01-20,161.91705956714173,162.15199270009765,160.67919358067962,161.27554321289062,1761900
2017-01-23,160.75151526767706,161.7273565765426,160.04674328691172,161.29364013671875,1986800
2017-01-24,160.38106521036005,160.6159846241921,157.59811324126477,158.99862670898438,3473200
2017-01-25,160.01056786004315,161.40205042189325,159.54072913917116,159.68528747558594,3462600
2017-01-26,159.3057949039462,160.13706392807117,159.0618311704798,159.76661682128906,2235900
2017-01-27,160.3629608154297,160.8147383810028,159.7756554950475,160.3629608154297,1623700
2017-01-30,160.1551710002979,160.58887366784901,158.0047050539601,158.5016632080078,1823100
2017-01-31,157.88724761773952,158.53780849358128,157.04693407512772,157.95953369140625,1845500
2017-02-01,158.2757568359375,158.8450010026316,157.48966825309915,158.2757568359375,2272900
2017-02-02,157.3360588592607,157.92336417763045,156.81199523053274,157.3812255859375,3106800
2017-02-03,157.23667830901877,158.39322785134107,157.0830755808995,158.15829467773438,2820500
