Date,Open,High,Low,Close,Volume
2017-01-03,37.28872458514938,37.56726809911726,37.091048321843466,37.55828094482422,14711000
2017-01-04,37.63016386240613,37.71103111176497,37.369591233628185,37.42350387573242,9959400
2017-01-05,37.43248800489833,37.61219338625028,37.3156789928803,37.51335525512695,8968300
2017-01-06,37.46842988116719,37.56726801259251,37.32466626116539,37.504371643066406,10246600
2017-01-09,37.04612021233439,37.36060546603599,37.02814933261474,37.12698745727539,14822500
2017-01-10,37.23481169253526,37.23481169253526,36.71366985767059,36.875404357910156,19706800
2017-01-11,36.70468638553044,36.9472881602268,36.68671893045254,36.88439178466797,9266200
2017-01-12,36.848449625121205,36.87540766264045,36.6597605004633,36.79454040527344,8541200
2017-01-13,36.83946171711576,36.87540347799915,36.560918211661914,36.73163986206055,8123500
2017-01-17,36.69570378122238,37.10902381257336,36.65976201477564,37.03714370727539,12469400
2017-01-18,37.06409485800254,37.180903874251385,36.965256723299305,37.10003662109375,10390500
2017-01-19,36.96525192260742,37.10003180289795,36.86641380074033,36.96525192260742,10987100
2017-01-20,37.08206197177368,37.23480930799845,36.95626924133098,37.12698745727539,14695400
2017-01-23,37.11800441073079,37.28872262980053,37.028150010487586,37.225826263427734,11628900
2017-01-24,37.26177075849868,37.71103250990534,37.26177075849868,37.648136138916016,17040100
2017-01-25,37.68407542771646,37.962618954571866,37.64813709166676,37.84580993652344,12538200
2017-01-26,37.76494504349611,37.836828575280734,37.54930130333314,37.5672721862793,8976800
2017-01-27,37.6571211193737,37.69306288330554,37.21684308019685,37.24380111694336,12967400
2017-01-30,37.10902086125123,37.270755369803126,37.02815360697529,37.180904388427734,11626200
2017-01-31,37.189885224479916,37.45944157524671,37.162930617681724,37.351619720458984,12678000
2017-02-01,37.3066923465732,37.43248507539639,37.064090614873564,37.07307434082031,11136100
2017-02-02,37.207862970002,37.2797465048535,37.064099327894596,37.19887924194336,9459700
2017-02-03,37.36060683033186,37.549295932886274,37.25278154807651,37.32466506958008,11882400
2017-02-06,37.315674261979346,37.441466984699126,37.198868692365046,37.34263229370117,15742800
2017-02-07,37.46843075283432,37.7200162367916,37.44147271698522,37.648136138916016,13315200
2017-02-08,37.6571280313667,37.87277522694466,37.59423164673894,37.75596618652344,14219700
2017-02-09,37.755950281103004,37.755950281103004,36.58787065175447,37.0640869140625,27240300
2017-02-10,36.85743097874804,37.01916546802483,36.43512387590368,36.46208190917969,28847300
2017-02-13,36.632803884244964,36.68671652873542,36.39020212543067,36.498023986816406,23617100
2017-02-14,36.2823835521322,36.48005641132094,36.13861991472426,36.41716003417969,32177800
2017-02-15,36.31831757116043,36.507010107736974,36.30035011776749,36.33628845214844,26600800
2017-02-16,36.43513096273656,37.09105277345289,36.39020546866472,37.01917266845703,22214800
2017-02-17,36.95626491475983,37.16292486594929,36.88438140429683,37.04611587524414,15065100
2017-02-21,37.019162537809336,37.288718856069245,37.019162537809336,37.252777099609375,17072600
2017-02-22,37.29771473614159,37.4504655370779,37.19888001506006,37.37858200073242,11186800
2017-02-23,37.44147884554426,37.7379932952529,37.39655334856905,37.4324951171875,12856800
2017-02-24,37.46842980993914,37.65711891815872,37.37857540536191,37.54030990600586,13215300
2017-02-27,37.51335844424061,37.51335844424061,37.36959481245631,37.44147491455078,12186400
2017-02-28,37.45045995614768,37.800883574622006,37.41451819333104,37.70204544067383,15946800
2017-03-01,37.74696451092229,38.052462587718566,37.630158943025606,37.881744384765625,14662000
2017-03-02,37.809873747351425,38.24116465279403,37.80088659213227,38.16029739379883,15507600
2017-03-03,38.160293464463436,38.178264345455865,37.96261720114186,38.16927719116211,11740000
2017-03-06,38.04348285258219,38.12435009985115,37.845806597570295,37.89971923828125,16307800
2017-03-07,37.73798763325889,37.953634785019396,37.69306214302405,37.72900390625,11273700
2017-03-08,37.73798763325889,37.76494224188075,37.504373027480604,37.72900390625,14636000
2017-03-09,37.81885099378154,37.83682187354466,37.666100229592466,37.76493835449219,14496400
2017-03-10,37.944645402759775,38.097396173704766,37.87276530812301,37.998558044433594,16369700
2017-03-13,37.998559897086686,38.17985143577878,37.926045356318944,38.098270416259766,12831500
