Date,Open,High,Low,Close,Volume
2017-01-03,110.05968527200636,110.56341150090715,109.0712382043981,110.392333984375,28781900
2017-01-04,110.10721997706196,110.73450672170337,110.01217850850396,110.26879119873047,21118100
2017-01-05,110.17375321593978,111.06715900128958,110.06920542185844,110.82955169677734,22193600
2017-01-06,110.99111962765907,112.30271655038614,110.69648889919685,112.06510925292969,31751900
2017-01-09,112.10311319654298,113.50975150214968,112.09361412608803,113.09156036376953,33561900
2017-01-10,112.8824701213239,113.46223249918215,112.43577449930123,113.20561981201172,24462100
2017-01-11,112.85394553116343,113.98495844273928,112.72088604170726,113.81388092041016,27588600
2017-01-12,113.00601248544704,113.38618554556119,112.3502141380301,113.33866119384766,27086200
2017-01-13,113.20561361097862,113.69033449485931,112.92048197311966,113.13908386230469,26111900
2017-01-17,112.47378253779607,114.2795993795764,112.35973568015034,114.05149841308594,34439800
2017-01-18,114.05148324931717,114.52669776285599,113.77585796132088,114.04197692871094,23713000
2017-01-19,113.48124674476709,114.13703795510088,113.45273502925683,113.8424072265625,25597300
2017-01-20,114.47918863165542,114.47918863165542,113.79488573218404,114.05149841308594,32597900
2017-01-23,114.05149688743835,114.8213421710449,113.83289499454324,114.12753295898438,22050200
2017-01-24,113.62380885922938,114.14654054596134,113.57628450079964,114.02298736572266,23211000
2017-01-25,114.45066938040645,116.04739054308989,114.31760988778271,115.83829498291016,32377600
2017-01-26,115.63872001894012,116.37055456991018,115.57219026441551,115.89533996582031,26337600
2017-01-27,116.08542243120958,116.28501169396539,115.57218979075203,115.90483856201172,20562900
2017-01-30,114.9353800859329,115.60067749023436,114.67876744461601,115.60067749023438,30377500
2017-01-31,115.14448129873564,115.37258224127376,114.64075506049811,115.33456420898438,49201000
2017-02-01,120.73301279019311,124.02150400371552,120.714007397874,122.36775207519531,111985000
2017-02-02,121.63592919234497,122.97603056051311,121.44583900633587,122.15866088867188,33710400
2017-02-03,121.9495543939505,122.78593663512761,121.80699583120305,122.68138885498047,24507300
2017-02-06,122.72893398761691,124.03101742247196,122.51032481786501,123.8314208984375,26845900
2017-02-07,124.06899590666217,125.54216376459465,123.98346077680436,125.00992584228516,38183800
2017-02-08,124.83885271937945,125.66572129383201,124.71529231082157,125.49463653564453,23004100
2017-02-09,125.66646662573808,126.43010932581493,125.16055643205769,126.40147399902344,28349900
2017-02-10,126.43967794860666,126.89785779256398,126.04830901936567,126.11511993408203,20065500
2017-02-13,127.03147867940218,127.737850716779,126.71647552348846,127.23192596435547,23035400
2017-02-14,127.40377604395808,128.95014221774102,127.19377390118811,128.88333129882812,33226200
2017-02-15,129.36061378127317,130.07652624642404,128.5015100839263,129.35105895996094,35623100
2017-02-16,129.503766836943,129.72330920795136,128.71148877212508,129.1983184814453,22584600
2017-02-17,128.95971258348786,129.65653001470605,128.95971258348786,129.55152893066406,22198200
2017-02-21,130.03832937393406,130.5346994024069,129.7996918978785,130.48696899414062,24507200
2017-02-22,130.22922496440748,130.8878666707178,129.92377659591932,130.87832641601562,20836900
2017-02-23,131.13604962921985,131.23149586528396,130.10513414892384,130.32467651367188,20788200
2017-02-24,129.73289426122986,130.4488067626953,129.13152309911015,130.4488067626953,21776600
2017-02-27,130.90694377701914,131.19331159679587,130.08603046180448,130.70648193359375,20257400
2017-02-28,130.84971520808068,131.19335378927425,130.48698154868828,130.76380920410156,23482900
2017-03-01,131.6228694113866,133.7801466842883,131.34605638216192,133.43650817871094,36414600
2017-03-02,133.63698204973096,133.90425484860842,132.45333496522002,132.64425659179688,26211000
2017-03-03,132.47240647478344,133.47468657491106,132.2910397009647,133.4269561767578,21108100
2017-03-06,133.03559333494823,133.41742197221313,132.30060051810054,133.0069580078125,21750000
2017-03-07,132.73970313950142,133.6178872756922,132.48197059526086,133.17880249023438,17446300
2017-03-08,132.6346884214021,133.44606155686233,132.51060685494633,132.6824188232422,18707200
2017-03-09,132.43423834516986,132.48195418073465,130.8210469276436,132.376953125,22155900
2017-03-10,132.92105635586032,133.02605741386907,132.3387804096797,132.81605529785156,19612800
2017-03-13,132.53922264133837,133.09284861218055,132.51058731751107,132.87330627441406,17421700
2017-03-14,132.9687748951128,133.3028585478641,132.5296756284479,132.67286682128906,15309100
2017-03-15,133.07380005189023,134.35289337413786,132.71106644263867,134.07608032226562,25691800
2017-03-16,134.32422858614046,134.61059639562941,133.88512933622115,134.29559326171875,19232000
2017-03-17,134.59154689932896,134.59154689932896,133.5319958411274,133.62745666503906,43885000
2017-03-20,134.01877419784373,135.06878471075018,133.8565024940805,135.03060913085938,21542000
2017-03-21,135.65106974866092,136.30971142696606,133.3792366125415,133.48423767089844,39529900
2017-03-22,133.49379602110213,135.16425817942346,133.40787546906583,134.992431640625,25860200
2017-03-23,134.83969540400386,135.14515832204623,134.21924387898153,134.51515197753906,20346300
2017-03-24,135.0687770607801,135.29787422296764,133.9710507765009,134.24786376953125,22395600
2017-03-27,133.05470520264475,134.80153320477876,132.31969772774926,134.47698974609375,23575100
2017-03-28,134.505618571816,137.49334960269556,134.22879096758595,137.26426696777344,33374800
2017-03-29,137.14968272543987,137.92288015424455,136.6819627323387,137.56968688964844,29190000
2017-03-30,137.63652843418012,137.93243652118673,136.9778867874761,137.38833618164062,21207300
2017-03-31,137.18790115186016,137.71290646536485,136.51016437164964,137.13063049316406,19661700
2017-04-03,137.17839332320068,137.56974777188987,136.548386798075,137.16883850097656,19985700
2017-04-04,136.73926569991485,138.3047268677252,136.66289996425644,138.190185546875,19891400
2017-04-05,137.66516545889368,138.84881238679193,137.27379656757975,137.47425842285156,27717900
2017-04-06,137.73198697474731,137.95154392011477,136.9301686224534,137.13063049316406,21149000
2017-04-07,137.19743863419822,137.62698313101342,136.7583538828846,136.82516479492188,16672200
2017-04-10,137.07333623991212,137.3406089780042,136.4051398294101,136.66287231445312,18933400
2017-04-11,136.4433596000614,136.83472853913403,133.69425133670734,135.19290161132812,30379400
2017-04-12,135.16422605411847,135.68921666973674,134.60103073356274,135.35513305664062,20350000
2017-04-13,135.46016511658294,135.90880468615853,134.63925170898438,134.63925170898438,17822900
2017-04-17,135.04970605422383,135.43153472590905,134.4674300745191,135.38380432128906,16582100
2017-04-18,134.98290206913134,135.58425858933424,134.6965341919858,134.78244018554688,14697500
2017-04-19,135.43151252174533,135.54605382183445,134.06649891283746,134.28604125976562,17328400
2017-04-20,134.80151262945282,136.42424424046843,134.74424197669398,135.966064453125,23319600
2017-04-21,135.96607420644898,136.1951568339172,135.40289332689116,135.80380249023438,17320900
2017-04-24,136.97790534982877,137.40744987515302,136.67244240231597,137.11154174804688,17134300
2017-04-25,137.36928902896597,138.31428417302155,137.3310988737916,137.9611053466797,18871500
2017-04-26,137.9038064544401,138.02790258544323,136.86335070067508,137.1497039794922,20041200
2017-04-27,137.37878056063056,137.60787771459263,136.79650470558946,137.2546844482422,14246300
2017-04-28,137.54106744511932,137.7415292976424,136.75834423849744,137.12106323242188,20860400
2017-05-01,138.50519323137377,140.50973923756393,138.37155683096108,139.9179229736328,33602900
2017-05-02,140.83426887325058,141.3592741680668,140.16608693679078,140.80563354492188,45352200
2017-05-03,138.97292429413133,140.78657794572672,137.7129259289135,140.37611389160156,45697000
2017-05-04,139.8606379683463,140.4524541715854,139.1829012152227,139.87017822265625,23371900
2017-05-05,140.0896917861708,142.20879302911024,140.0896917861708,142.18971252441406,27327700
2017-05-08,142.25655982211876,146.7143057748218,142.25655982211876,146.0556640625,48752400
2017-05-09,146.87654826493304,147.8406527219189,146.47563916445964,146.99110412597656,39130400
2017-05-10,146.64748959300715,146.94339769886454,145.19656982705993,146.29429626464844,25805700
2017-05-11,146.12174428410944,147.67450746308424,145.98755631806387,147.55947875976562,27255100
2017-05-12,148.27836010310182,149.92696362871482,148.24960658088472,149.62025451660156,32527000
2017-05-15,149.53399168702032,150.14742458735412,148.61384964921663,149.2368621826172,26009700
2017-05-16,149.4668792476566,149.58189332621362,148.297520697689,149.01638793945312,20048500
2017-05-17,147.2240387120543,148.15377498544544,143.49551398565873,144.01309204101562,50767700
2017-05-18,144.99073646199963,146.97480247350424,144.85654849322827,146.2080078125,33568200
2017-05-19,147.01315989190041,147.5882449563249,146.2942925923253,146.70643615722656,26960800
