Date,Open,High,Low,Close,Volume
2017-01-03,111.68586848846665,111.81417928234838,109.0279890578625,109.63288879394531,5123800
2017-01-04,109.06464232297306,109.74285746861833,108.31310473120035,109.50457000732422,3780800
2017-01-05,109.37627083350702,110.16446978240316,109.15631045012644,109.70621490478516,4261100
2017-01-06,109.00051211312359,111.35594204793895,108.62473973421582,110.67772674560547,4089200
2017-01-09,110.67771691779271,110.95266564125745,110.28361745432035,110.3752670288086,3021800
2017-01-10,110.40273990970648,110.76017807596537,109.7336918518016,110.21027374267578,3108400
2017-01-11,110.83350985806456,111.35592006757392,110.54939411027931,110.78768157958984,3565200
2017-01-12,110.2561096399825,112.09828893424334,110.16445308441996,111.90582275390625,3480700
2017-01-13,112.03413404553216,112.03413404553216,110.98931363761596,111.35591888427734,2877400
2017-01-17,110.66853714766181,112.54738467467034,110.62270886947584,112.50155639648438,4077600
2017-01-18,112.5565467213364,112.73068579061785,111.63087701889435,112.46489715576172,3395000
2017-01-19,112.0341524722338,112.73070185621333,111.85085331496191,111.97916412353516,3155200
2017-01-20,112.05248260498047,112.6848695698058,111.83251523316659,112.05248260498047,4887100
2017-01-23,111.53006391448422,111.88750212618154,109.81618831532005,111.24594116210938,7022600
2017-01-24,111.78669159718869,111.8691741155782,110.45774830857229,110.9435043334961,3495200
2017-01-25,111.34676364806953,111.7408631063862,110.85184756141038,111.62171936035156,3968300
2017-01-26,111.68588125526558,112.16246325953088,111.59423167664703,111.70420837402344,2497300
2017-01-27,112.06161931724432,112.72150731035454,111.3375829279065,112.60236358642578,3592700
2017-01-30,112.55654200135096,112.92314724068999,112.08912713879671,112.74900817871094,3778000
2017-01-31,112.74900488107622,113.04228766548697,111.90581774994698,112.33657836914062,3733300
2017-02-01,111.72252239053581,112.2724267557548,111.53921627385391,112.19910430908203,3233400
2017-02-02,112.30909280245567,113.62886892959264,112.05247122049317,112.93231964111328,3236600
2017-02-03,113.01479515575886,114.11461085775127,112.98730098688137,113.86714935302734,3183000
2017-02-06,113.72967968321187,114.47205725828088,113.60136889096067,114.05962371826172,2760300
2017-02-07,114.51787891159272,114.94863956941872,114.1879348754883,114.18793487548828,2847200
2017-02-08,114.17877084697975,114.8936472362339,114.09628134461236,114.2612533569336,2835200
2017-02-09,114.26125212832038,114.56370197972608,113.97713638498296,114.08712005615234,2493600
2017-02-10,114.27041855570441,115.58102757886174,114.1237736616161,115.31523895263672,3681400
2017-02-13,115.4985373327839,116.10343702837605,115.01278836097326,115.0586166381836,2993800
2017-02-14,115.02196790839244,115.544378160232,114.81116759970686,115.30608367919922,2663100
2017-02-15,115.16860549725783,116.20425888018957,114.97613231823277,115.9201431274414,2974900
2017-02-16,116.16760867913199,117.14827381392591,115.76434215896516,116.12178039550781,3006000
2017-02-17,116.19510759530729,117.20326694446203,116.10345801673225,117.12995147705078,3677400
2017-02-21,116.54337266495457,117.60652723551557,116.54337266495457,117.34989166259766,4495200
2017-02-22,116.87331610623762,117.41406047565181,115.84682969771862,117.17576599121094,3670700
2017-02-23,117.24907492939688,118.13808337930755,116.7999871774442,117.5606918334961,3178000
2017-02-24,117.64316918319372,117.99144729558526,117.08409778506181,117.90895080566406,3537200
2017-02-27,117.88125781314648,117.94588541380979,117.05032648756082,117.24420928955078,5184000
2017-02-28,117.32731366391113,118.11207945042436,116.8656859019762,117.85356903076172,4619300
2017-03-01,118.19518888688637,120.02323107718061,117.82588522864184,119.1461410522461,5471600
2017-03-02,119.146137323967,119.84780650440567,118.31519883600718,118.3890609741211,6738100
2017-03-03,118.38905771745713,118.78606493792822,117.65969201625953,118.08438873291016,4067700
2017-03-06,118.08439367443054,118.49062135211972,117.62276587042095,118.20441436767578,3271500
2017-03-07,118.23210669468271,118.46292058846048,117.56736155358178,118.24134826660156,3332400
2017-03-08,118.24136405998318,118.50910201391159,117.68740500581995,118.25981903076172,3571700
2017-03-09,118.13055604244651,118.84146682814715,117.8905146482061,118.30597686767578,3265700
2017-03-10,118.69373943331316,118.72143597470084,117.918208098933,118.15825653076172,3178900
2017-03-13,118.18594700401802,118.42600248170997,117.57660195681443,117.816650390625,3130800
2017-03-14,117.85357568451207,118.38905856523947,117.71508593933665,117.9920654296875,2492700
2017-03-15,118.37060103665073,118.4536906556302,117.68738685359759,118.06591796875,3529300
2017-03-16,118.45369804536577,119.0076429608819,118.11209093252803,118.15825653076172,3945700
