Date,Open,High,Low,Close,Volume
2017-01-03,113.36961770645345,113.36961770645345,110.78110426074132,111.37065887451172,1955400
2017-01-04,111.34300749323121,112.14442943954471,110.74423920397847,110.7718734741211,1780200
2017-01-05,109.88755915926352,110.08100610906043,108.03598545685674,109.00322723388672,2696500
2017-01-06,108.5426378616219,109.35327370743917,108.34919091073523,108.94795227050781,1532300
2017-01-09,108.83740355319375,108.929520135014,108.0544020656546,108.07282257080078,1526200
2017-01-10,107.49247912623794,108.44129324884638,107.2713909016741,107.94385528564453,1758800
2017-01-11,107.98070055935422,108.83739808048986,107.95306628900215,108.3768081665039,1433600
2017-01-12,108.00835765046277,108.02677815857471,106.74633848939712,107.54776763916016,1679200
2017-01-13,108.02676561636257,108.56105165417247,107.50169334556179,107.82411193847656,1543800
2017-01-17,107.78726931369961,108.84662767553228,107.42800969078914,108.20179748535156,1607900
2017-01-18,108.77292100495094,109.24271767961896,107.90700967603824,109.19666290283203,1486800
2017-01-19,109.53751626386702,109.57435727888091,108.16495301507184,108.69002532958984,994700
2017-01-20,109.22428780590997,109.51906505863192,108.35837655126993,108.71763610839844,1222300
2017-01-23,108.84662811034495,108.93874470129722,108.17416364310718,108.736083984375,1593300
2017-01-24,109.20587715461586,109.75858367482758,107.0042578123405,107.63065338134766,3038300
2017-01-25,108.08202776594274,109.29798482245465,108.08202776594274,108.39522552490234,1536100
2017-01-26,108.37681494657359,109.09533413285526,108.37681494657359,108.81897735595703,1360800
2017-01-27,109.06770046740014,109.09533473963471,108.17415484891012,108.79134368896484,961500
2017-01-30,108.7176451843333,108.7176451843333,107.92543696179395,108.24784851074219,1201000
2017-01-31,108.2754931796392,108.52420867612683,107.7872689260575,108.49657440185547,1478000
2017-02-01,108.4136596945307,108.92030439940551,107.087158450556,107.35430145263672,1402600
2017-02-02,107.36352940114728,108.5242111148997,107.36352940114728,108.3583984375,1082000
2017-02-03,109.08612901312907,109.29800349595176,108.33076172818193,108.49657440185547,1355200
2017-02-06,107.28059880877011,108.64394800694123,107.28059880877011,108.39522552490234,988000
2017-02-07,108.79134721359435,108.90189133415885,108.14652408041404,108.4781494140625,1161700
2017-02-08,108.22942315618906,108.68080636184715,108.10967230075345,108.52420043945312,905100
2017-02-09,108.59789794805256,109.7770070966435,108.56104990865349,109.4177474975586,1099900
2017-02-10,109.62040516652668,110.73503197233356,109.61119139992067,110.2928695678711,1202500
2017-02-13,108.11889447572834,110.63371183176338,108.0451983921699,110.27445220947266,1519200
2017-02-14,110.27444059186186,110.83636087071632,110.07177989744949,110.76266479492188,1397100
2017-02-15,111.14037534935464,111.45357319546046,110.6429372749106,111.44436645507812,1416100
2017-02-16,111.50883479220643,112.19050598144531,111.21405749188325,112.19050598144531,1502900
2017-02-17,112.12603078997634,112.38396006563968,111.53647615187566,112.33789825439453,1334400
2017-02-21,112.20892310422795,112.798477687096,111.51803816855023,111.96942138671875,1245600
2017-02-22,111.8496625229037,112.77084242909407,111.71148413136616,112.29183197021484,1184100
2017-02-23,112.76164561184989,113.37883451657162,112.1168154039526,112.71558380126953,1134100
2017-02-24,112.71558502523429,113.0103623432311,112.14445089684548,112.63267517089844,1698600
2017-02-27,112.25499420535265,113.08405760241752,112.02469920772604,112.42080688476562,914300
2017-02-28,112.43001446501857,113.26828455566209,112.19050571281534,112.60503387451172,1966000
2017-03-01,114.0512825700196,115.29488107272084,113.28670858494847,115.13827514648438,2619600
2017-03-02,115.59886023708054,115.59886023708054,114.65925985943032,114.70531463623047,1531400
2017-03-03,114.70532896887434,115.2948906267673,114.21710469991123,114.3460693359375,1512900
2017-03-06,114.25395073348425,114.4842457263448,112.65109955102761,112.6787338256836,2417900
2017-03-07,112.96429276470232,112.96429276470232,112.0891746387104,112.5129165649414,1773900
2017-03-08,113.32802355132121,113.70779392529049,112.12388858050339,112.29987335205078,2193500
2017-03-09,112.67965148702426,113.28172254730688,112.41103495038091,112.91121673583984,1707300
2017-03-10,113.30024134111216,113.80042311192898,112.77227287194059,113.77263641357422,1281600
2017-03-13,113.50401769451963,113.85599431157183,112.82784409142354,113.14277648925781,1069100
2017-03-14,112.79078992949987,113.79115342632271,112.77226782036317,113.57811737060547,903600
2017-03-15,113.93010199096868,114.06904255310026,113.29097964524972,113.92083740234375,1117800
2017-03-16,113.91158538580453,114.41176012675449,113.26319842012452,113.68927764892578,1166600
2017-03-17,113.88377684126786,114.0875553735594,113.16129445718695,114.05976867675781,3103600
2017-03-20,113.91158755929918,113.91158755929918,113.01311320600082,113.3373031616211,1485900
2017-03-21,113.73559102671902,113.79116442631135,112.4480887795515,112.71670532226562,1240200
2017-03-22,112.92973456936717,113.1705643977214,112.2350388492306,113.03162384033203,996400
2017-03-23,112.67039662801417,113.26320315082901,112.19800150092975,112.34620666503906,1054200
2017-03-24,112.42955221882399,112.45734598360572,111.37361529504639,111.86453247070312,1334200
2017-03-27,111.30878248453186,112.17947008442945,111.16058439952559,112.08684539794922,1087700
2017-03-28,111.85526844188115,112.90194071650622,111.55886523607876,112.8185806274414,1187300
2017-03-29,112.54997367215275,112.6148116580882,111.6144481035324,111.6422348022461,1133700
2017-03-30,111.48475362208254,112.31838977913884,111.48475362208254,112.1053466796875,1093100
2017-03-31,112.01273044192698,112.07756842197804,111.30877018222269,111.6514892578125,1114300
2017-04-03,111.67929539008927,111.90159606512243,110.96607748540279,111.50330352783203,1135500
2017-04-04,111.74412581047328,111.88306637300957,111.3365687115163,111.71633911132812,901800
2017-04-05,112.05904727015539,112.57775111499234,111.66075479878134,111.99420928955078,1284600
2017-04-06,112.07756842197804,112.14240640202911,111.32729935755717,111.6514892578125,1226500
2017-04-07,111.15131213201983,111.87379453018833,110.96606277185717,111.29025268554688,1063600
2017-04-10,111.17908758472358,112.46658958802352,111.16056547730467,112.17945098876953,997600
2017-04-11,111.77191848573116,112.420305456631,111.50330193494837,112.25357818603516,1262600
2017-04-12,112.14241327373036,112.66111714592327,111.63296692296214,112.50365447998047,1352900
2017-04-13,112.21651915396748,112.4851356862173,111.48477213166152,111.6422348022461,1062300
2017-04-17,112.28135343838753,112.94826245277244,111.83674507319417,112.92973327636719,874400
2017-04-18,112.4758506767851,112.66110001244982,111.62369242583269,111.84599304199219,1086500
2017-04-19,112.31839736877822,112.45733791547772,111.10499079886637,111.52181243896484,1050900
2017-04-20,109.354350380822,110.60480814393374,108.68744145831154,110.11388397216797,3559900
2017-04-21,110.73450969462085,110.73450969462085,109.78045489129825,110.31768798828125,2100700
2017-04-24,112.04051669538232,112.42954457415144,110.92900645123918,111.67927551269531,1957600
2017-04-25,112.19797820260663,112.72594662319186,112.0034642652131,112.37397003173828,1763300
2017-04-26,112.50364572987021,113.92082374675327,112.44807233840334,113.01309204101562,2433200
2017-04-27,113.10572270100563,113.41139050386805,112.65185682411935,113.15203857421875,1658200
2017-04-28,113.16129177665071,113.33728360797181,112.54996326106708,112.68890380859375,1290200
2017-05-01,112.80932058027697,112.80932058027697,112.21651414481181,112.24430084228516,1660800
2017-05-02,112.07758585826188,112.4295625094673,111.25321409787243,111.48477935791016,1162700
2017-05-03,111.24393639756693,112.17946191656549,111.24393639756693,111.90158081054688,841500
2017-05-04,112.46660054379066,112.67964366731294,111.40139905979943,111.90158081054688,1036000
2017-05-05,112.09610971859004,112.37399086169519,111.70708177169168,112.35546875,1286300
2017-05-08,112.35546193550933,112.58702718511523,111.86453767022391,112.08684539794922,1390500
2017-05-09,112.01274224006916,112.22578537799637,110.96606986134036,111.1050033569336,1466800
2017-05-10,110.80859438320326,112.05905231326928,110.80859438320326,111.79043579101562,1448800
2017-05-11,111.29951266136526,111.83673861029845,110.86416890953247,111.6514892578125,1370800
2017-05-12,111.29025728943222,112.0590555928503,111.16983884021589,111.69780731201172,1127500
2017-05-15,111.67927674130922,112.41102370236403,111.29951344599286,111.38287353515625,1174600
2017-05-16,111.40141217795552,111.77191800733951,110.92902413563161,111.08648681640625,1168000
2017-05-17,111.08647032900329,111.67927674130922,110.28988538744034,111.38287353515625,1399400
2017-05-18,111.27171972805641,112.88341878730301,110.91974312898468,111.96641540527344,2123500
2017-05-19,111.93863766726524,112.26282759588263,111.15131725010575,111.88306427001953,1573000
2017-05-22,111.92010805600171,113.1242430054213,111.78116750538908,112.67964172363281,1272600
2017-05-23,112.59627206570276,113.11498297201501,112.44807399733483,112.68890380859375,1128600
2017-05-24,112.79078140487738,113.16128716089929,112.60553206027117,113.05014038085938,1116700
2017-05-25,113.55032833797331,114.80078629450958,113.35581438328798,114.59700775146484,1849300
2017-05-26,114.47659018949173,114.7822580064253,114.24502494638638,114.54143524169922,925600
2017-05-30,114.2635507427176,115.06940030893459,114.07830138043816,114.60626983642578,1139200
2017-05-31,114.73593742599203,115.74555839027533,114.43026964041997,115.64366912841797,2124400
2017-06-01,115.7548142595023,116.19941548974886,115.27315468212453,116.15310668945312,1429200
2017-06-02,116.08828945265175,116.52363324069088,115.77335704706178,115.92156219482422,1210200
2017-06-05,115.7826211540637,116.46805229258885,115.71778316888984,116.13459777832031,1052400
2017-06-06,115.95861376753736,116.1994365330292,114.87488305558239,114.88414764404297,1277700
2017-06-07,115.40588507475567,115.6294837287497,114.81892883442087,115.06116485595703,1138900
2017-06-08,115.06116283734092,116.01146243119844,114.7723476181625,115.32202911376953,1826500
2017-06-09,115.39655368590495,116.69157337265227,115.32201844008885,116.67294311523438,1038500
2017-06-12,116.65432629476922,117.08289337158203,116.2537081630417,117.08289337158203,1534100
2017-06-13,116.98971402661239,117.48349761962892,116.75679670099532,117.4834976196289,1297600
2017-06-14,117.76301341787774,119.4120651260326,117.44624212612,119.21641540527344,1572800
2017-06-15,119.19777492194527,120.45551997263885,119.09529072823136,120.2039794921875,1820600
2017-06-16,120.63255165912432,120.74436165570548,119.48660226123366,120.59529113769531,2470700
2017-06-19,120.5580104830752,120.64187153043189,119.2723164227444,119.50523376464844,1405900
2017-06-20,119.57976866561413,120.32509278458117,119.53318235414211,119.95243072509766,1163700
2017-06-21,119.95243421471885,120.27852418836319,119.61703266496775,119.79405212402344,1115300
2017-06-22,119.41204734100373,119.91515670241418,119.39340997528434,119.54248046875,1116500
2017-06-23,119.25367670348969,119.84994451836128,118.48038943767796,118.9369125366211,1899300
2017-06-26,118.88101703788318,119.4120683250486,118.59220179113096,119.20709991455078,1004800
2017-06-27,119.6077171185197,119.6077171185197,118.62946144620632,118.67604064941406,1027500
2017-06-28,119.00211922654174,119.65427776556595,118.6853479779002,119.04869842529297,1324700
2017-06-29,119.45863382229639,119.46794539709737,117.35305930147841,117.75367736816406,1909100
2017-06-30,117.87481370065022,118.24748289598675,117.2040176787329,117.8841323852539,1186500
2017-07-03,118.30336902431316,119.47727431454133,118.03318407849471,118.63876342773438,932700
2017-07-05,118.75988884204901,118.75988884204901,117.51144826247173,117.73505401611328,1402600
2017-07-06,117.86548174089312,118.3685840013817,117.39032842130848,117.55802917480469,1014600
2017-07-07,118.12634544003406,118.5828613837407,117.39964455999058,118.48037719726562,987100
2017-07-10,117.92137890666524,118.30336671822637,117.17604064941406,117.17604064941406,1518100
2017-07-11,117.35308744654803,117.40898534104952,115.8530990074494,116.5052719116211,937300
